ImageName,Label,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19
round (102).jpg,Round,1.105377057,0.780697638,0.243459134,0.854008738,0.787351606,0.647866653,0.572483642,0.439066834,0.344047929,0.292609031,0.160611696,0.172559874,0.303672453,0.354731544,0.450130167,0.581758493,0.66035597,0.804839042,0.869116515
round (103).jpg,Round,1.170840468,0.811236849,0.255922422,0.881888057,0.810518108,0.674422349,0.584679716,0.459513609,0.342941986,0.285768223,0.154160736,0.185392734,0.318148896,0.380020209,0.509697501,0.656529894,0.741814107,0.895089686,0.957328641
round (104).jpg,Round,1.092829265,0.77498023,0.253498111,0.905757523,0.837448527,0.699926082,0.616503703,0.481351993,0.372327738,0.312903753,0.181257914,0.174649502,0.312219544,0.37492117,0.485328067,0.627688691,0.7039258,0.843112164,0.905430121
round (105).jpg,Round,1.104217975,0.834843348,0.303265989,1.008621971,0.913231994,0.789887241,0.642089718,0.539199349,0.390105512,0.332076186,0.217071866,0.108029888,0.278236385,0.35499545,0.461808742,0.615653349,0.690779345,0.824431343,0.889022894
round (106).jpg,Round,1.182987862,0.876488888,0.302060775,1.007306351,0.929928053,0.774148652,0.657059947,0.5106221,0.361543794,0.292427912,0.159302286,0.119854564,0.247068306,0.312818302,0.458576922,0.617253153,0.708923841,0.867287973,0.931454901
round (107).jpg,Round,1.059543582,0.761471558,0.274210815,0.835367764,0.767787974,0.635131305,0.552550092,0.421945838,0.313820864,0.254230738,0.120586795,0.209632506,0.3539331,0.417301142,0.527893799,0.667575089,0.743928577,0.881380888,0.944793426
round (108).jpg,Round,1.150106694,0.80326983,0.253659552,0.882508438,0.816141759,0.67595969,0.596362998,0.454949172,0.348271407,0.289749853,0.158452759,0.185841699,0.31847474,0.378769697,0.493708484,0.646785887,0.733101922,0.890852909,0.96064051
round (109).jpg,Round,1.149371508,0.809394081,0.301982799,0.788320824,0.715815929,0.580060095,0.487243737,0.370259086,0.259737017,0.20610081,0.093566913,0.145355932,0.259138471,0.315925112,0.434566748,0.576397855,0.661477396,0.817101922,0.884401382
round (110).jpg,Round,1.146908118,0.799225289,0.268406626,0.860443322,0.795533694,0.653185636,0.573060936,0.433941115,0.313213957,0.250923272,0.130406872,0.178975872,0.290708862,0.354302675,0.49480893,0.652932265,0.741647004,0.904449837,0.972810659
round (111).jpg,Round,1.108249107,0.796010961,0.28414843,0.912824917,0.82366727,0.700804546,0.558714955,0.451680295,0.292304428,0.226250532,0.101005599,0.2531314,0.432993849,0.517394571,0.641318017,0.797458556,0.870886746,1.001385336,1.063171406
round (112).jpg,Round,1.126112517,0.84165972,0.309634503,0.742196436,0.658082942,0.540545353,0.421051583,0.32703205,0.202831248,0.148097023,0.035843368,0.254853908,0.419587418,0.495896772,0.608645913,0.766350609,0.848173589,0.997354383,1.073408836
round (113).jpg,Round,1.155301461,0.810927763,0.273735644,1.197063051,1.118684264,0.973196058,0.867767529,0.725195599,0.59105475,0.523109162,0.371921404,0.002356208,0.15677472,0.223366342,0.338547755,0.477782448,0.55232017,0.682785702,0.742921068
round (114).jpg,Round,1.067498309,0.808261811,0.263605565,0.793519329,0.735002677,0.600379353,0.534255995,0.401216462,0.301925489,0.239715737,0.110112146,0.163295078,0.278559823,0.33612036,0.452080746,0.588164911,0.66703798,0.81376004,0.874131739
round (115).jpg,Round,1.032862515,0.823875311,0.282474219,0.690318834,0.618243215,0.501920931,0.403705327,0.302226112,0.19032904,0.137117827,0.01800353,0.299746598,0.453060414,0.521276114,0.632466663,0.778958011,0.859433187,1.00669728,1.079722697
round (116).jpg,Round,1.090225232,0.793596408,0.279362595,0.866403695,0.810347183,0.68063668,0.614169871,0.479296056,0.3770956,0.308273267,0.149071025,0.193875385,0.340142765,0.408108588,0.531435736,0.674845479,0.754925874,0.897083968,0.955233995
round (117).jpg,Round,1.134898504,0.797809549,0.262926635,0.943280525,0.868061742,0.73005496,0.630699695,0.506726027,0.370305163,0.311166029,0.189269047,0.155600395,0.271531769,0.328961908,0.466966489,0.604994647,0.683537635,0.827290822,0.884061009
round (118).jpg,Round,1.196908934,0.820956946,0.268232803,1.246944576,1.128951135,0.977543806,0.813780115,0.699779596,0.541647188,0.487456688,0.377473166,0.048412446,0.086366038,0.140666836,0.227477374,0.333702917,0.392485124,0.505349201,0.559396212
round (119).jpg,Round,1.224959946,0.830050815,0.282218105,0.866391534,0.78607124,0.659621393,0.545340591,0.430444252,0.296731298,0.235541418,0.102357116,0.277751444,0.457238514,0.531561016,0.648919966,0.79929269,0.879366275,1.02403812,1.094641774
round (120).jpg,Round,1.136814144,0.752896903,0.21738362,0.880045975,0.834061671,0.691428416,0.668398986,0.500306009,0.437375851,0.374051545,0.20176486,0.233998756,0.392315025,0.454762779,0.537386099,0.67783373,0.75003653,0.887068038,0.95580968
round (121).jpg,Round,1.157029035,0.813317692,0.251937866,0.432562817,0.368127982,0.260877281,0.176690599,0.07031684,0.027980475,0.078419923,0.187452875,0.575714742,0.792562806,0.880315664,0.973451676,1.165452283,1.258826148,1.434214427,1.52473875
round (122).jpg,Round,1.195718136,0.776106656,0.262294294,1.068839767,0.989465358,0.84142259,0.740707712,0.594094534,0.469398636,0.407311341,0.272416151,0.096111578,0.24288431,0.307673363,0.411744444,0.552918098,0.625361203,0.755715237,0.817784617
round (123).jpg,Round,1.192046513,0.842904173,0.249419605,0.648506017,0.581149487,0.451053228,0.367097867,0.258615042,0.147344197,0.1016595,0.000434427,0.281189232,0.388232063,0.442462133,0.589619631,0.748037047,0.850022828,1.037670278,1.112320892
round (124).jpg,Round,1.229062678,0.807170334,0.255481235,1.005967489,0.945250822,0.79086887,0.726809983,0.56065186,0.442502015,0.369189665,0.214358922,0.172302948,0.311800138,0.379628893,0.509887422,0.65713804,0.736589841,0.884387072,0.947328128
round (125).jpg,Round,1.235871318,0.810871344,0.310604793,0.781810842,0.687080732,0.573061902,0.441844341,0.352853866,0.23398308,0.188220188,0.09404537,0.200227015,0.377725152,0.451818694,0.524243161,0.667644367,0.74066496,0.881250311,0.949484922
round (126).jpg,Round,1.166755134,0.76481077,0.226520364,0.894712752,0.831245056,0.695852661,0.619452499,0.471085647,0.351114931,0.279489152,0.130866186,0.298677799,0.463921443,0.542841858,0.661001451,0.815875037,0.889022365,1.023427666,1.08929671
round (127).jpg,Round,1.161220593,0.803746525,0.243765012,1.021587058,0.946861316,0.796895236,0.713050605,0.559733227,0.453693367,0.392942359,0.246917397,0.153165782,0.31021902,0.372204365,0.459067119,0.597740815,0.667969108,0.796830547,0.862630047
round (128).jpg,Round,1.113569939,0.809641033,0.287174779,0.917452803,0.837247576,0.71565837,0.588227241,0.473845766,0.320661527,0.249214918,0.110609083,0.241913581,0.419007624,0.50602729,0.644785431,0.8054989,0.883203614,1.018189206,1.079454198
round (129).jpg,Round,1.13623335,0.792921487,0.253833997,0.980482886,0.909640169,0.758099619,0.672169644,0.517722147,0.392143985,0.32948219,0.197975589,0.149516662,0.274518678,0.335800477,0.46235039,0.610798453,0.692141627,0.838967888,0.901018199
round (130).jpg,Round,1.225685505,0.80872552,0.311985631,1.046754286,0.955494536,0.833730287,0.68479528,0.579926401,0.41455777,0.3534633,0.237108118,0.102721433,0.255961562,0.332173465,0.474450609,0.638072068,0.720614214,0.864149136,0.928585254
round (131).jpg,Round,1.141288773,0.843205124,0.274239654,0.900233426,0.82790479,0.685878477,0.594868041,0.458292581,0.348359733,0.292797903,0.171134171,0.144747019,0.271730862,0.331487409,0.441429706,0.596923155,0.683908515,0.840784877,0.91615407
round (132).jpg,Round,1.14108238,0.809780413,0.234672325,1.005927629,0.934223441,0.778967241,0.698365225,0.536885711,0.423600724,0.360576739,0.226986149,0.130462652,0.26080599,0.322012846,0.432854413,0.582082069,0.662350449,0.808913503,0.876355406
round (133).jpg,Round,1.125396167,0.789855279,0.231894478,0.814180869,0.739652557,0.616367377,0.519145518,0.404471768,0.279862379,0.220341538,0.096458615,0.302524105,0.457032801,0.525608555,0.63697897,0.781115294,0.852415103,0.984767866,1.04971468
round (134).jpg,Round,1.085148424,0.782511657,0.29763069,0.856136519,0.783241749,0.644877176,0.54584562,0.422017489,0.291733831,0.231428511,0.118222712,0.133353584,0.236919075,0.296603948,0.43444523,0.579530111,0.663321724,0.816580501,0.877647007
round (136).jpg,Round,1.212966533,0.809714769,0.297212131,1.069513485,1.03483254,0.879672546,0.851124071,0.65297321,0.547748854,0.465619344,0.270148129,0.148515877,0.280330356,0.347430019,0.506142295,0.669139642,0.764918122,0.930270848,0.979504747
round (137).jpg,Round,1.12813125,0.815680002,0.262084489,0.87760359,0.800006246,0.653303503,0.560910356,0.42959393,0.315813235,0.261574956,0.160264166,0.110458081,0.211979949,0.2658094,0.37763004,0.517525608,0.594545947,0.739671586,0.805637049
round (138).jpg,Round,1.134675566,0.819114276,0.249977424,0.858140416,0.803516953,0.66168756,0.60706979,0.458113046,0.366003435,0.302667201,0.147585518,0.207620095,0.344786568,0.40543984,0.522686791,0.666323108,0.749895144,0.901069943,0.961467317
round (139).jpg,Round,1.201241728,0.763405343,0.232659342,0.99279599,0.927784627,0.767022361,0.698533286,0.522956255,0.406841103,0.337011675,0.200341292,0.142329989,0.268520315,0.333635393,0.454663454,0.607939851,0.686687277,0.830866595,0.893096323
round (140).jpg,Round,1.230716673,0.792436767,0.278089025,1.013498421,0.973224465,0.796103629,0.769006391,0.57061719,0.465040298,0.387625297,0.236189021,0.080408002,0.168429342,0.218663289,0.346374497,0.478562086,0.559770369,0.715463814,0.765296286
round (141).jpg,Round,1.152433732,0.792668191,0.261990559,0.998966525,0.920562829,0.779303337,0.660112973,0.517074909,0.353739536,0.281480549,0.154802301,0.201394386,0.340156769,0.414982541,0.572188238,0.744757721,0.832722135,0.983777609,1.048242721
round (142).jpg,Round,1.180659,0.813750201,0.302960377,1.169189696,1.078737975,0.949892924,0.797625665,0.674164084,0.501862936,0.427299774,0.287814013,0.086185476,0.291467199,0.383546379,0.504839228,0.675753602,0.753218627,0.884057615,0.947802509
round (143).jpg,Round,1.197809006,0.839002659,0.314894454,1.036886684,0.955657101,0.840959446,0.700089285,0.590881717,0.426170436,0.356289461,0.208653326,0.181557292,0.376434107,0.463387441,0.602250632,0.767196319,0.847318853,0.98305221,1.041818309
round (145).jpg,Round,1.077363412,0.809028824,0.268378219,0.975200519,0.911941955,0.769837871,0.682530138,0.530650267,0.396830329,0.324609964,0.166766096,0.242774508,0.389084893,0.459267336,0.602032827,0.757611785,0.842096191,0.989768203,1.047488685
round (146).jpg,Round,1.147568225,0.787343319,0.281896503,1.010309379,0.940707982,0.789950566,0.706425048,0.557169353,0.445058584,0.383097679,0.236624617,0.102765077,0.239682898,0.299944663,0.414169555,0.558055539,0.638627761,0.780149464,0.840681502
round (147).jpg,Round,1.078984919,0.788509586,0.257350944,0.864036475,0.781437708,0.660126497,0.548405985,0.443571622,0.321373665,0.264994518,0.148096692,0.188683309,0.346145884,0.414443585,0.514172382,0.648722475,0.716896832,0.844284688,0.910251089
round (148).jpg,Round,1.102658882,0.820071685,0.247285057,0.86327115,0.793509738,0.651467426,0.577334523,0.4439977,0.35375991,0.305379271,0.187564758,0.14842675,0.276337549,0.328857499,0.417492233,0.551899176,0.627896474,0.768539183,0.838439376
round (150).jpg,Round,1.110519384,0.803548552,0.262847124,0.797296616,0.721557713,0.586018033,0.487645245,0.360308758,0.23843813,0.183571942,0.075503751,0.252297278,0.374721983,0.434011624,0.551547953,0.703277744,0.784666977,0.934345904,1.004644496
round (151).jpg,Round,1.046322158,0.8290641,0.249626862,0.640616772,0.568610722,0.448279433,0.344632798,0.24176426,0.120393205,0.067081054,0.051744479,0.340451026,0.474024504,0.535579363,0.675153482,0.825785309,0.918139835,1.079800023,1.146689273
round (155).jpg,Round,1.171948666,0.809077209,0.267757611,0.873097587,0.791868826,0.651473141,0.5447277,0.417669102,0.291116706,0.231054228,0.115504831,0.168051437,0.298151392,0.363586391,0.486455335,0.640933257,0.724200673,0.8749621,0.944890073
round (156).jpg,Round,1.155943026,0.783747357,0.224937811,1.040963295,0.975261181,0.833818087,0.755660071,0.596191047,0.477229399,0.406941093,0.246714339,0.225271296,0.403963256,0.479077754,0.586990714,0.739593233,0.812728883,0.943335963,1.007331192
round (16).jpg,Round,1.067212175,0.764708662,0.275665732,0.924115462,0.852958526,0.714743223,0.627538524,0.496133102,0.388522909,0.329902936,0.198510257,0.10786332,0.239327199,0.300459033,0.408657338,0.545738995,0.6207782,0.756084484,0.816452076
round (163).jpg,Round,1.071091194,0.815093399,0.240923858,0.949463552,0.881672732,0.748668349,0.6532971,0.507946677,0.376069234,0.305305836,0.137711038,0.318697164,0.502615903,0.574089662,0.69308063,0.838314997,0.915229957,1.046267685,1.104300116
round (164).jpg,Round,1.197045407,0.829926536,0.281328183,1.071482314,0.997303689,0.861144301,0.754131528,0.629774692,0.483700004,0.419106031,0.275761303,0.108782931,0.246850498,0.311531442,0.458804463,0.60224656,0.683854644,0.826822364,0.881640265
round (165).jpg,Round,1.054485173,0.750485766,0.253188813,0.812417605,0.750127135,0.620507027,0.553697677,0.422553604,0.333055717,0.275702815,0.134373632,0.257381386,0.420298728,0.484654989,0.570102752,0.705963888,0.775842102,0.905468563,0.973218627
round (166).jpg,Round,1.110391325,0.784849365,0.243243541,0.995218332,0.92926261,0.782431286,0.698930302,0.545115859,0.415344651,0.345915672,0.211416511,0.136004266,0.260410491,0.327776688,0.469012047,0.630823643,0.717359143,0.871429143,0.935238072
round (167).jpg,Round,1.156492263,0.82910776,0.277338727,0.982379253,0.888634629,0.75450261,0.625284778,0.511894854,0.381736883,0.321894963,0.196977213,0.151839082,0.330765475,0.404464886,0.482887563,0.617208829,0.683018985,0.804326708,0.868361492
round (168).jpg,Round,1.221183309,0.862993734,0.290271689,0.9076085,0.807509116,0.695673342,0.534280141,0.452715461,0.297230272,0.248374472,0.15005793,0.15007746,0.318221931,0.391429921,0.514970643,0.675497746,0.765508189,0.927340123,0.998810058
round (169).jpg,Round,1.111316292,0.850104068,0.27856897,0.937367871,0.8534904,0.71090013,0.591720658,0.467131995,0.327221168,0.267734455,0.155254964,0.137626257,0.257003595,0.318012155,0.450077862,0.602715733,0.688015406,0.841478672,0.909515541
round (170).jpg,Round,1.171953758,0.812704008,0.269203376,0.919368661,0.84155145,0.698627742,0.590412808,0.455383218,0.315842791,0.257406347,0.137876364,0.200184866,0.324728856,0.385516078,0.528856279,0.689676311,0.779937577,0.93724215,1.002139705
round (171).jpg,Round,1.114548262,0.81274276,0.230943309,1.005313234,0.94769232,0.786777671,0.740071435,0.563689434,0.481685947,0.423507011,0.264900065,0.150320337,0.285230476,0.336856621,0.419889394,0.553205586,0.628010101,0.768636004,0.835257227
round (172).jpg,Round,1.10648471,0.851603789,0.259047234,0.774259741,0.701193139,0.572537005,0.473244634,0.352212514,0.232696648,0.175446182,0.048012518,0.306604934,0.456036956,0.522895268,0.646404237,0.807377307,0.89617793,1.054122805,1.126787256
round (173).jpg,Round,1.135462231,0.860273532,0.279588421,0.890531568,0.804735293,0.659400962,0.543702949,0.429997581,0.298477458,0.247299737,0.140852987,0.12677996,0.234198203,0.28665374,0.415997092,0.556323451,0.643405074,0.800649713,0.866052425
round (174).jpg,Round,1.104116574,0.823878839,0.276818266,0.941694672,0.862521593,0.718257511,0.615694503,0.483513865,0.359823236,0.300860752,0.181121498,0.120758319,0.241911575,0.300741208,0.418879941,0.561589497,0.640680334,0.784667477,0.84936858
round (175).jpg,Round,1.12076815,0.819790304,0.2622751,1.148020073,1.076583297,0.909008882,0.824135568,0.657399626,0.528934335,0.460892787,0.327700873,0.012557612,0.090392872,0.14389334,0.264600416,0.396372779,0.471694318,0.61057317,0.663960999
round (176).jpg,Round,1.1214858,0.79748874,0.220815922,0.639412389,0.579134652,0.459342727,0.392365642,0.279209991,0.192176733,0.149609107,0.040789456,0.304683749,0.430837807,0.480676074,0.587625671,0.736728284,0.827423139,0.999107719,1.080373444
round (177).jpg,Round,1.17068494,0.805082364,0.27107558,0.844696623,0.754167754,0.624002971,0.50281708,0.394523236,0.271540241,0.22225049,0.127888904,0.174428041,0.310343693,0.368504668,0.462978076,0.608852238,0.685861304,0.830241039,0.903238865
round (178).jpg,Round,1.168589886,0.843849944,0.293452977,0.877492797,0.792626812,0.656393133,0.532668368,0.409350536,0.273947667,0.213610741,0.092479402,0.210094164,0.368404332,0.438345151,0.552820954,0.710985686,0.795734653,0.945554602,1.016408621
round (179).jpg,Round,1.142435149,0.831973377,0.311633414,1.040075869,0.952521013,0.80761744,0.671270158,0.548201884,0.390690828,0.329642402,0.222181378,0.016920379,0.122121021,0.18089097,0.33281249,0.484966097,0.573175889,0.727263737,0.7851755
round (180).jpg,Round,1.051671771,0.805135543,0.269535847,0.863607016,0.787276359,0.652544665,0.546791245,0.430106651,0.304298266,0.250446142,0.13551204,0.168322334,0.287678265,0.344716447,0.472370561,0.617974399,0.703063714,0.856228195,0.921019961
round (181).jpg,Round,1.153231852,0.827612185,0.27020362,0.734419738,0.669428905,0.544710814,0.462274965,0.344247535,0.239141767,0.186909253,0.065936256,0.27553338,0.413446344,0.476893468,0.600558095,0.763845827,0.856556248,1.026325879,1.104374941
round (182).jpg,Round,1.178736148,0.822915512,0.25,0.872126008,0.804841352,0.670695156,0.586976209,0.455771569,0.341544836,0.28386762,0.133682994,0.267517186,0.426691564,0.48838893,0.612768605,0.753298654,0.838216433,0.985675165,1.046804539
round (183).jpg,Round,1.154094182,0.837438597,0.276044036,0.748348994,0.674989303,0.536781813,0.447548254,0.325400498,0.218745286,0.172522048,0.079490967,0.195019878,0.294993626,0.347396831,0.466029699,0.618308065,0.709613538,0.882299763,0.959341393
round (184).jpg,Round,1.162758812,0.877061226,0.270196898,1.194920081,1.137047857,0.977321734,0.899400882,0.725635533,0.586085766,0.512326177,0.329367338,0.071743749,0.206560236,0.26715688,0.428553882,0.584493185,0.681363858,0.843126454,0.894158871
round (185).jpg,Round,1.166616658,0.83350334,0.244636443,1.259136456,1.220217413,1.104164994,1.057903417,0.900507633,0.790234318,0.706491672,0.450571498,0.313341507,0.550129937,0.639607109,0.788198335,0.947945598,1.025654255,1.148043898,1.194918388
round (186).jpg,Round,1.144656855,0.815920643,0.280353389,1.326678427,1.285527686,1.19463823,1.126139914,1.006910223,0.879087969,0.79838581,0.569576493,0.215242278,0.516405296,0.628584888,0.791198669,0.955253314,1.028547617,1.140077941,1.183787519
round (187).jpg,Round,1.22658738,0.820349702,0.247607818,1.070648808,1.007710149,0.862484308,0.783592661,0.617614518,0.494029372,0.422312917,0.241945671,0.264254906,0.45173429,0.523304198,0.640228292,0.797783946,0.879425893,1.019900313,1.082084505
round (188).jpg,Round,1.167990645,0.813762687,0.247530309,0.447322362,0.381829654,0.272694323,0.18648743,0.079282272,0.022869892,0.074669901,0.189791033,0.593184429,0.812569184,0.901066977,0.999195183,1.187429702,1.278386644,1.447936411,1.534708468
round (190).jpg,Round,1.103735111,0.784848852,0.261889493,0.755327636,0.68690905,0.566294564,0.47737979,0.368893782,0.252155457,0.192818882,0.063658508,0.286816321,0.435078026,0.506858685,0.638759844,0.788211493,0.868256869,1.014788528,1.078934143
round (191).jpg,Round,1.177828481,0.804446712,0.274357815,1.053743265,1.014425653,0.860716794,0.821307468,0.634891933,0.519652415,0.433170717,0.239728727,0.156684544,0.287083589,0.350971276,0.505489599,0.658376014,0.748428568,0.903835039,0.94943026
round (192).jpg,Round,1.191752292,0.825331434,0.267051582,1.018071672,0.959721276,0.816789773,0.742897468,0.581675326,0.455185638,0.378617707,0.207094535,0.228432509,0.390655175,0.465891244,0.606932553,0.769567189,0.854163133,1.000867006,1.06163049
round (193).jpg,Round,1.111559041,0.817370916,0.285327832,0.727985349,0.66680243,0.52516046,0.442817765,0.296952383,0.170415084,0.101048865,0.041442759,0.349331747,0.479862607,0.548061408,0.703115557,0.864401883,0.958015256,1.121592324,1.179413206
round (194).jpg,Round,1.092730954,0.766821204,0.220633822,1.077928923,1.021761385,0.858966301,0.809739238,0.623052421,0.527150275,0.459658656,0.31441273,0.040103477,0.154632298,0.213040494,0.314754089,0.458363424,0.532465018,0.668253725,0.727561937
round (195).jpg,Round,1.193787893,0.810587681,0.275301226,0.96276169,0.873690515,0.749589961,0.609687126,0.502831107,0.34722494,0.287507111,0.170686733,0.184666237,0.350128366,0.426652161,0.55832037,0.717137722,0.797730943,0.943296096,1.007507704
round (196).jpg,Round,1.187852052,0.811362613,0.245751025,0.971277975,0.897052419,0.749673574,0.661276746,0.513700239,0.398303399,0.336111302,0.197825571,0.184412139,0.341095166,0.406802043,0.508366211,0.656035597,0.733093242,0.872974544,0.942090504
round (197).jpg,Round,1.071842787,0.81199085,0.231810459,0.83040167,0.761761295,0.626157015,0.547672166,0.413615273,0.314047906,0.255498195,0.120323192,0.252564694,0.411607529,0.474306943,0.560717245,0.700169741,0.772642252,0.908190969,0.981781369
round (198).jpg,Round,1.142154054,0.812982955,0.269840943,0.696926418,0.625174974,0.510841899,0.418996585,0.322865432,0.215563421,0.165163562,0.060475135,0.22184279,0.35568492,0.420647732,0.53758593,0.679639883,0.758826452,0.909279317,0.982634575
round (199).jpg,Round,1.149779724,0.829478561,0.251779219,0.890807389,0.82843583,0.685886297,0.611027811,0.476876105,0.364151134,0.303527211,0.145578925,0.224038243,0.364384037,0.424650186,0.559904055,0.703050654,0.790818767,0.94331908,1.001562276
round (200).jpg,Round,1.139273766,0.81412458,0.285568134,0.915383354,0.841960181,0.6990613,0.599338915,0.46798908,0.341185153,0.281366192,0.15149147,0.14507375,0.266196434,0.326817977,0.460936271,0.614066302,0.701232311,0.85387376,0.914782511
round (201).jpg,Round,1.176010847,0.804713798,0.264120873,1.0045586,0.977166111,0.813040153,0.812787465,0.607752414,0.533820038,0.454759444,0.249013982,0.170485023,0.293663327,0.351753123,0.486250184,0.636387998,0.726874809,0.89026163,0.940530948
round (202).jpg,Round,1.1736414,0.84034848,0.293205015,0.778769447,0.695079297,0.575590286,0.443975989,0.341303836,0.19127629,0.136662577,0.034797314,0.287567905,0.424315119,0.492508192,0.644339588,0.814133177,0.905479174,1.069077932,1.13879661
round (203).jpg,Round,1.173575074,0.823061004,0.237432272,0.931918811,0.852794804,0.71297294,0.611932209,0.48237271,0.364819435,0.312306262,0.183154758,0.193525392,0.34276981,0.397565978,0.499177023,0.637947328,0.71938584,0.866894686,0.935155098
round (204).jpg,Round,1.091282788,0.782136449,0.261444863,0.878283856,0.805095963,0.668375545,0.582359283,0.456688542,0.352167047,0.296894662,0.179136813,0.126185464,0.249080495,0.306723812,0.40499901,0.532461913,0.601257715,0.729751988,0.790558604
round (205).jpg,Round,1.096455098,0.806865587,0.238906566,0.868508401,0.800470014,0.671159218,0.584732555,0.462670595,0.352217469,0.291702745,0.142337535,0.226061589,0.380991764,0.445267544,0.56101309,0.697953529,0.777694649,0.918329193,0.978762208
round (206).jpg,Round,1.156840925,0.825358337,0.285811879,0.902190878,0.811137539,0.676725437,0.549187044,0.440302272,0.30674254,0.254734554,0.156572866,0.100549202,0.219730931,0.279346207,0.403051658,0.554151491,0.63816265,0.791333321,0.862045436
round (207).jpg,Round,1.170181016,0.858801991,0.297725365,1.063793547,1.006313867,0.839571418,0.770009096,0.593046752,0.470595722,0.402398779,0.242810788,0.097550159,0.210548057,0.265357524,0.406996429,0.55624495,0.648408405,0.809595955,0.862552172
round (208).jpg,Round,1.180441707,0.807803232,0.253477372,1.042404024,0.989867241,0.832864846,0.77996509,0.589639504,0.479949465,0.400842508,0.238265695,0.146122723,0.280020228,0.347409342,0.463148559,0.619351604,0.701252404,0.850635079,0.917786782
round (209).jpg,Round,1.148646697,0.841259297,0.300375569,0.890609944,0.814899505,0.666516298,0.564170297,0.432907315,0.30386519,0.245293548,0.129019553,0.143815925,0.252017524,0.309013676,0.443505498,0.59052017,0.679456397,0.842744601,0.909294736
round (21).jpg,Round,1.084393899,0.793831357,0.289209103,0.982733228,0.900424246,0.75238295,0.638422825,0.511480544,0.378240784,0.318014884,0.200481003,0.046516401,0.156547405,0.213050553,0.33849986,0.473438887,0.55218258,0.693332644,0.750501398
round (210).jpg,Round,1.141509434,0.801900666,0.264701303,0.889991695,0.820630605,0.681909023,0.601472371,0.473983676,0.370960054,0.314000732,0.175591844,0.157014167,0.293726752,0.353086427,0.460169054,0.593359053,0.670453184,0.810489347,0.873214393
round (211).jpg,Round,1.20109572,0.852240008,0.295745177,1.042015189,0.960845657,0.830509706,0.699685822,0.587717282,0.422861831,0.361285796,0.234946578,0.117887625,0.252815908,0.316543842,0.48227758,0.633534804,0.723297313,0.877559073,0.934193736
round (212).jpg,Round,1.086603132,0.765363464,0.263559129,0.852591069,0.784934968,0.650765562,0.565317735,0.4401086,0.321777279,0.261953188,0.139368951,0.164569459,0.283522858,0.345524421,0.477778788,0.622105611,0.702341287,0.85113175,0.910934069
round (214).jpg,Round,1.139408397,0.81671278,0.228662769,0.955745253,0.899366939,0.759596846,0.704691067,0.556937767,0.469957541,0.410972438,0.23130769,0.242982672,0.414429195,0.476367698,0.575037606,0.714439628,0.793860488,0.933813563,0.997475522
round (215).jpg,Round,1.200474931,0.842725046,0.289282209,0.990005071,0.91324248,0.769050138,0.658741916,0.513725673,0.371983269,0.301807097,0.151391263,0.221105448,0.386425949,0.461523811,0.593033933,0.754424526,0.840379363,0.989405876,1.056764464
round (216).jpg,Round,1.186528878,0.790956682,0.246007638,1.081384649,1.022546332,0.877561559,0.8046868,0.632305435,0.496852043,0.417470893,0.251742305,0.212692407,0.372614935,0.452355039,0.597327505,0.763728812,0.845473097,0.988515536,1.047400876
round (217).jpg,Round,1.105423712,0.811315123,0.265710981,0.842641679,0.766238457,0.635674741,0.539982893,0.417474431,0.311390652,0.254490589,0.12562969,0.225518119,0.399628483,0.464738249,0.539145715,0.681205097,0.753651927,0.88788035,0.961798395
round (218).jpg,Round,1.074752176,0.808453319,0.271696939,0.903266166,0.838777806,0.707623522,0.627992196,0.495759655,0.385769474,0.321596806,0.173060779,0.199969324,0.350124764,0.41651145,0.5270153,0.666555566,0.740585156,0.871878267,0.931541033
round (219).jpg,Round,1.087265491,0.777191476,0.25574341,0.860723596,0.800065503,0.663428199,0.594354031,0.454344425,0.34874835,0.287360549,0.149922387,0.192628575,0.319636789,0.37994024,0.500199971,0.641919867,0.721279321,0.867072926,0.928039207
round (220).jpg,Round,1.18958718,0.803055515,0.262809073,0.914627562,0.851444099,0.709000781,0.639389585,0.487566845,0.382703214,0.315844005,0.156033303,0.25733709,0.423756684,0.492998334,0.597185687,0.738491425,0.812709215,0.949221617,1.01485596
round (221).jpg,Round,1.163739338,0.791128186,0.232878367,0.915388761,0.848701464,0.701393118,0.62207049,0.461586321,0.347931664,0.28931111,0.16437462,0.20869854,0.334527811,0.39570281,0.50861703,0.666730441,0.750080141,0.901879478,0.969379992
round (222).jpg,Round,1.260917575,0.840784461,0.259394055,1.078746323,1.017364342,0.869186883,0.787042057,0.624990392,0.493867966,0.427115329,0.240980533,0.228855268,0.400276678,0.468785197,0.616883829,0.778841473,0.871157746,1.022680517,1.080824752
round (223).jpg,Round,1.213038791,0.842691394,0.304678087,1.05825442,1.002977,0.859319168,0.78171523,0.612654383,0.471909,0.38349556,0.192718391,0.21491017,0.378795414,0.459007698,0.618847291,0.783506833,0.872568594,1.021769022,1.078101648
round (224).jpg,Round,1.123713529,0.856818494,0.300605788,1.104294291,1.051937441,0.879000644,0.814451448,0.626263328,0.499094527,0.418914454,0.249309261,0.055727159,0.168622343,0.22656676,0.371121385,0.518888694,0.608965513,0.764343518,0.814732264
